ID,Start_Time,Start_Lat,Start_Lng,City,State,Temperature(F),Year,Month,Hour,Day_of_Week
A-6997562,2020-06-03 08:03:21,43.13767,-77.53571,Rochester,NY,66.0,2020,6,8,Wednesday
A-702921,2022-02-21 07:52:17,39.412346,-76.79220600000002,Owings Mills,MD,,2022,2,7,Monday
A-1097781,2021-04-01 17:04:27,32.159554,-110.913658,Tucson,AZ,88.0,2021,4,17,Thursday
A-73054,2016-11-17 19:57:02,34.033489,-117.550278,Ontario,CA,62.1,2016,11,19,Thursday
A-5642536,2021-11-16 16:43:35,36.14314,-86.835337,Nashville,TN,65.0,2021,11,16,Tuesday
A-1161292,2021-02-09 07:23:58,30.389139,-97.941063,Austin,TX,44.0,2021,2,7,Tuesday
A-1212349,2020-12-29 12:26:54,37.698132,-121.94076499999998,Pleasanton,CA,59.0,2020,12,12,Tuesday
A-6288940,2021-11-30 14:16:00,41.625387,-76.986278,Roaring Branch,PA,34.0,2021,11,14,Tuesday
A-2673537,2018-08-28 08:28:45,32.748791,-96.678604,Dallas,TX,80.6,2018,8,8,Tuesday
A-2278602,2019-02-11 18:11:05,33.901825,-117.466721,Riverside,CA,53.1,2019,2,18,Monday
A-6240615,2021-09-24 18:30:00,47.04533,-122.839218,Olympia,WA,69.0,2021,9,18,Friday
A-18739,2016-11-25 15:37:06,37.706326,-121.926132,Dublin,CA,55.0,2016,11,15,Friday
A-3490358,2016-08-16 17:44:59,36.17861,-86.77368,Nashville,TN,86.0,2016,8,17,Tuesday
A-5458598,2023-01-05 20:20:05,26.61528400000001,-81.867761,Fort Myers,FL,71.0,2023,1,20,Thursday
A-3567276,2017-02-19 02:50:41,29.77799000000001,-95.43449,Houston,TX,68.0,2017,2,2,Sunday
A-3348858,2017-08-01 13:36:06,37.25156,-77.366287,Prince George,VA,85.1,2017,8,13,Tuesday
A-704382,2022-02-18 19:20:30,30.18181,-97.77623,Austin,TX,50.0,2022,2,19,Friday
A-3525358,2016-12-07 14:22:28,37.99811,-121.80957,Antioch,CA,50.0,2016,12,14,Wednesday
A-925599,2021-08-25 16:07:49,35.502899,-97.534332,Oklahoma City,OK,100.0,2021,8,16,Wednesday
A-4329542,2022-07-19 14:22:00,36.093583,-80.235727,Winston Salem,NC,86.0,2022,7,14,Tuesday
A-6914913,2020-10-19 12:06:27,29.954384,-90.084902,New Orleans,LA,83.0,2020,10,12,Monday
A-5223798,2022-12-23 21:34:23,40.704597,-83.999903,Lima,OH,-2.0,2022,12,21,Friday
A-3260405,2017-10-22 16:20:02,45.127884,-93.486031,Maple Grove,MN,63.0,2017,10,16,Sunday
A-4457155,2022-04-20 18:58:40,28.422651,-81.404776,Orlando,FL,73.0,2022,4,18,Wednesday
A-2546011,2018-10-26 07:26:00,33.952667,-81.124664,West Columbia,SC,50.0,2018,10,7,Friday
A-814190,2021-11-18 08:05:44,38.641354,-121.451622,Sacramento,CA,48.0,2021,11,8,Thursday
A-2563338,2018-09-04 15:39:42,33.869865000000004,-117.74716200000002,Anaheim,CA,79.0,2018,9,15,Tuesday
A-1225378,2020-12-17 15:18:10,32.794609,-96.722565,Dallas,TX,61.0,2020,12,15,Thursday
A-6998319,2020-06-03 07:17:56,26.15719,-81.68666,Naples,FL,76.0,2020,6,7,Wednesday
A-6315221,2021-09-09 16:56:14,28.538172,-81.475728,Orlando,FL,81.0,2021,9,16,Thursday
A-5633200,2021-06-18 13:01:12,41.80631518344017,-72.6605594154708,Hartford,CT,82.0,2021,6,13,Friday
A-4817447,2022-08-24 12:25:00,37.736928000000006,-122.196936,Oakland,CA,70.0,2022,8,12,Wednesday
A-2236514,2019-03-24 02:15:58,34.081844,-117.719475,Claremont,CA,48.2,2019,3,2,Sunday
A-355116,2017-02-27 06:51:54,27.390919,-82.546509,Sarasota,FL,64.0,2017,2,6,Monday
A-1294119,2020-09-08 23:32:14,34.004406,-118.412827,Culver City,CA,69.0,2020,9,23,Tuesday
A-3734317,2022-09-27 15:57:41,36.843871,-76.168684,Virginia Beach,VA,78.0,2022,9,15,Tuesday
A-6191389,2021-12-16 12:28:00,39.892031,-122.19748,Corning,CA,47.0,2021,12,12,Thursday
A-4334519,2022-11-05 21:40:23,34.180436,-81.327859,Chapin,SC,68.0,2022,11,21,Saturday
A-5622287,2021-11-15 15:21:30,27.960463,-82.74835,Clearwater,FL,74.0,2021,11,15,Monday
A-3716674,2022-10-05 12:14:00,30.439076,-91.185355,Baton Rouge,LA,82.0,2022,10,12,Wednesday
A-2684613,2018-07-03 07:50:13,41.771507,-87.935661,Willowbrook,IL,75.0,2018,7,7,Tuesday
A-3145530,2017-12-21 06:50:38,38.091572,-122.230301,Vallejo,CA,44.1,2017,12,6,Thursday
A-1867679,2019-09-18 08:56:24,29.995649,-82.160912,Starke,FL,75.0,2019,9,8,Wednesday
A-541233,2022-08-10 08:24:38,27.922190000000004,-82.24916800000003,Valrico,FL,79.0,2022,8,8,Wednesday
A-4397713,2022-04-02 13:42:00,34.11392,-117.824292,San Dimas,CA,63.0,2022,4,13,Saturday
A-7594856,2018-04-18 11:17:30,40.76254,-73.84103,Corona,NY,45.0,2018,4,11,Wednesday
A-3777284,2022-06-22 22:28:00,28.427570000000006,-81.475882,Orlando,FL,75.0,2022,6,22,Wednesday
A-7261113,2020-02-13 15:08:26,40.93413,-86.89169,Francesville,IN,16.0,2020,2,15,Thursday
A-6500735,2021-01-22 13:35:00,34.154123,-118.15663899999998,Pasadena,CA,,2021,1,13,Friday
A-7762053,2019-07-22 13:54:00,41.63181,-72.87361999999997,Southington,CT,87.0,2019,7,13,Monday
A-2656337,2018-08-20 05:39:34,26.690269,-80.052673,West Palm Beach,FL,79.0,2018,8,5,Monday
A-4190115,2022-05-17 12:01:37,35.481875,-93.570418,Hartman,AR,74.0,2022,5,12,Tuesday
A-7227241,2020-01-16 23:22:00,37.87735,-122.184078,Orinda,CA,44.0,2020,1,23,Thursday
A-5612840,2021-04-04 20:45:00,30.205403000000004,-97.75823,Austin,TX,58.0,2021,4,20,Sunday
A-4194300,2022-07-16 14:37:00,41.436234000000006,-92.998455,Pella,IA,79.0,2022,7,14,Saturday
A-5633791,2021-11-27 09:10:49,48.090829,-115.148494,Libby,MT,36.0,2021,11,9,Saturday
A-3047421,2018-01-05 17:45:40,42.357838,-83.216385,Detroit,MI,3.0,2018,1,17,Friday
A-5782112,2021-08-13 13:57:00,37.973297,-121.329757,Stockton,CA,88.0,2021,8,13,Friday
A-1890212,2019-09-03 07:20:48,42.874199,-87.93895699999999,Oak Creek,WI,70.0,2019,9,7,Tuesday
A-3720100,2022-12-12 07:50:51,39.953807,-104.774136,Brighton,CO,44.0,2022,12,7,Monday
A-2036044,2019-06-06 09:43:54,39.957516,-83.04585300000002,Columbus,OH,68.0,2019,6,9,Thursday
A-3064356,2018-01-12 08:40:13,36.03257,-86.768654,Brentwood,TN,30.9,2018,1,8,Friday
A-1090260,2021-04-08 22:44:08,39.096523,-94.551521,Kansas City,MO,49.0,2021,4,22,Thursday
A-2169089,2019-04-15 08:07:21,29.709394,-95.267197,Houston,TX,57.0,2019,4,8,Monday
A-13907,2016-10-27 19:22:19,37.724007,-122.401474,San Francisco,CA,61.0,2016,10,19,Thursday
A-5866290,2021-07-31 15:57:25,33.876332,-118.116147,Bellflower,CA,78.0,2021,7,15,Saturday
A-5783625,2021-06-03 03:35:00,34.202707000000004,-117.415608,San Bernardino,CA,60.0,2021,6,3,Thursday
A-499605,2017-07-13 07:44:15,33.821548,-84.359383,Atlanta,GA,78.1,2017,7,7,Thursday
A-2036805,2019-06-06 07:38:10,29.50618,-98.586182,San Antonio,TX,71.0,2019,6,7,Thursday
A-3318752,2017-09-19 07:43:43,39.700237,-104.985664,Denver,CO,64.9,2017,9,7,Tuesday
A-168001,2016-12-13 09:48:06,42.240215,-87.994003,Mundelein,IL,14.0,2016,12,9,Tuesday
A-2109278,2019-05-17 06:53:11,37.325245,-122.003777,Santa Clara,CA,53.0,2019,5,6,Friday
A-1239840,2020-12-07 17:18:59,41.816776,-87.7444,Chicago,IL,37.0,2020,12,17,Monday
A-437787,2017-05-19 08:25:46,37.79825200000001,-122.377731,San Francisco,CA,64.9,2017,5,8,Friday
A-2249737,2019-02-28 16:32:33,37.56337,-77.47161899999998,Richmond,VA,50.0,2019,2,16,Thursday
A-2482726,2018-11-27 12:55:36,30.16997700000001,-92.067528,Lafayette,LA,55.9,2018,11,12,Tuesday
A-5976731,2021-10-12 15:08:00,37.729395,-121.633486,Livermore,CA,69.0,2021,10,15,Tuesday
A-1705479,2019-12-10 14:41:18,38.186588,-85.827339,Louisville,KY,32.0,2019,12,14,Tuesday
A-5196438,2022-04-07 17:45:00,39.617369,-84.290376,Miamisburg,OH,50.0,2022,4,17,Thursday
A-1146043,2021-02-19 06:53:16,34.140159999999995,-80.113602,Lamar,SC,36.0,2021,2,6,Friday
A-6038098,2021-10-07 15:57:49,25.925446,-80.173633,North Miami Beach,FL,89.0,2021,10,15,Thursday
A-5452292,2022-02-15 09:12:20,37.530579,-77.359925,Henrico,VA,28.0,2022,2,9,Tuesday
A-4629686,2022-09-26 17:30:11,32.46282,-112.873735,Ajo,AZ,102.0,2022,9,17,Monday
A-2088769,2019-05-07 11:50:02,29.674219,-95.570412,Houston,TX,77.0,2019,5,11,Tuesday
A-1077790,2021-04-19 09:03:31,32.447262,-93.899765,Shreveport,LA,56.0,2021,4,9,Monday
A-2868316,2018-04-05 07:31:40,36.184376,-119.092148,Lindsay,CA,48.9,2018,4,7,Thursday
A-4889747,2022-01-25 17:16:26,35.175493,-80.799922,Charlotte,NC,60.0,2022,1,17,Tuesday
A-4954105,2022-05-01 01:59:00,38.83148789387306,-77.10843443833774,Alexandria,VA,56.0,2022,5,1,Sunday
A-2518770,2018-10-15 06:35:42,35.476013,-97.484962,Oklahoma City,OK,35.4,2018,10,6,Monday
A-347238,2017-03-05 01:27:32,33.802834000000004,-118.125191,Long Beach,CA,55.9,2017,3,1,Sunday
A-7463003,2019-01-14 15:46:05,34.16958,-118.38525,North Hollywood,CA,48.0,2019,1,15,Monday
A-1724081,2019-12-18 11:08:06,33.950924,-80.989655,Columbia,SC,44.0,2019,12,11,Wednesday
A-1437147,2020-08-25 09:59:23,29.777569,-95.428284,Houston,TX,85.0,2020,8,9,Tuesday
A-3251550,2017-10-18 08:23:46,43.010986,-83.78286700000002,Flint,MI,52.0,2017,10,8,Wednesday
A-5057893,2022-01-17 12:57:30,30.431316,-86.604972,Fort Walton Beach,FL,55.0,2022,1,12,Monday
A-421114,2017-04-14 17:24:43,41.669853,-72.841286,Plainville,CT,63.0,2017,4,17,Friday
A-3271978,2017-10-27 11:44:32,34.006054,-81.120636,West Columbia,SC,70.0,2017,10,11,Friday
A-5031564,2023-01-02 17:45:00,38.496372,-121.33489,Sacramento,CA,45.0,2023,1,17,Monday
A-2186814,2019-04-24 05:05:48,33.980678999999995,-117.841621,Diamond Bar,CA,55.0,2019,4,5,Wednesday
A-3618760,2017-05-30 09:18:21,42.15422,-88.13606,Barrington,IL,64.0,2017,5,9,Tuesday
A-6937332,2020-12-28 16:55:00,34.146505,-118.784683,Agoura Hills,CA,47.0,2020,12,16,Monday
A-966129,2021-07-20 10:44:17,33.802883,-118.131783,Long Beach,CA,79.0,2021,7,10,Tuesday
A-5644543,2021-12-24 18:58:00,41.103172,-79.219924,Summerville,PA,47.0,2021,12,18,Friday
A-545390,2022-08-05 07:07:07,35.261292,-80.87702900000002,Charlotte,NC,73.0,2022,8,7,Friday
A-2817467,2018-05-11 14:34:11,37.174953,-76.551735,Newport News,VA,82.6,2018,5,14,Friday
A-3797196,2022-07-29 10:41:00,45.53505778,-122.58329272,Portland,OR,82.0,2022,7,10,Friday
A-5185033,2022-05-11 08:15:06,40.893263,-74.120293,Elmwood Park,NJ,56.0,2022,5,8,Wednesday
A-5513884,2021-12-23 08:17:00,34.984599351716106,-120.432718991659,Santa Maria,CA,57.0,2021,12,8,Thursday
A-623335,2022-05-13 10:26:49,29.995016,-90.11467,New Orleans,LA,80.0,2022,5,10,Friday
A-1546900,2020-04-06 08:46:59,26.229761,-80.18111400000002,Pompano Beach,FL,76.0,2020,4,8,Monday
A-6773623,2020-12-03 15:59:58,36.152842,-86.62325899999998,Nashville,TN,55.0,2020,12,15,Thursday
A-5245118,2022-10-01 11:08:00,27.995877,-82.505183,Tampa,FL,78.0,2022,10,11,Saturday
A-3369392,2017-08-10 17:52:22,30.387428000000003,-91.174644,Baton Rouge,LA,78.1,2017,8,17,Thursday
A-1993327,2019-07-29 06:32:12,35.384476,-97.212814,Choctaw,OK,78.0,2019,7,6,Monday
A-5674667,2021-07-28 11:35:00,35.668115,-82.11657,Old Fort,NC,,2021,7,11,Wednesday
A-5396718,2022-03-06 03:47:23,32.730834,-117.097299,San Diego,CA,52.0,2022,3,3,Sunday
A-881709,2021-09-27 17:10:24,37.684219,-122.073517,Castro Valley,CA,69.0,2021,9,17,Monday
A-3300585,2017-09-11 09:10:50,39.582516,-122.007523,Glenn,CA,82.0,2017,9,9,Monday
A-3528306,2016-12-23 14:55:19,47.64293,-117.606439,Medical Lake,WA,31.1,2016,12,14,Friday
A-2712865,2018-07-19 15:37:45,30.215219,-97.768814,Austin,TX,102.9,2018,7,15,Thursday
A-4132765,2022-09-06 12:43:02,39.105553,-94.486359,Kansas City,MO,80.0,2022,9,12,Tuesday
A-3709084,2023-01-16 17:37:00,40.983306,-73.83896999999997,Yonkers,NY,37.0,2023,1,17,Monday
A-4337871,2022-10-01 12:40:00,39.610567,-106.077568,Frisco,CO,50.0,2022,10,12,Saturday
A-2046593,2019-06-12 12:48:09,40.727982,-73.218811,Islip,NY,74.0,2019,6,12,Wednesday
A-6061985,2021-04-19 00:47:03,35.55515885336134,-86.19856953579806,Manchester,TN,48.0,2021,4,0,Monday
A-3397890,2017-08-24 08:26:54,43.087357,-77.52375,Pittsford,NY,61.0,2017,8,8,Thursday
A-5344713,2022-04-09 19:35:37,25.560573,-80.4008,Miami,FL,71.0,2022,4,19,Saturday
A-4515002,2022-03-21 15:46:00,36.79145,-119.748578,Fresno,CA,71.0,2022,3,15,Monday
A-2699605,2018-07-12 08:14:34,42.944073,-83.676445,Grand Blanc,MI,61.0,2018,7,8,Thursday
A-6048405,2021-11-12 08:28:30,28.330993,-82.667129,Hudson,FL,69.0,2021,11,8,Friday
A-6312265,2021-11-19 17:49:53,34.12365317328394,-80.85136055907797,Columbia,SC,52.0,2021,11,17,Friday
A-1367449,2020-08-31 06:11:02,28.548779,-81.6371,Winter Garden,FL,76.0,2020,8,6,Monday
A-1187790,2021-01-20 12:09:32,29.699289,-95.349564,Houston,TX,64.0,2021,1,12,Wednesday
A-6472759,2021-02-03 20:39:00,32.734097,-94.017799,Oil City,LA,52.0,2021,2,20,Wednesday
A-6514882,2021-01-06 03:54:33,33.515937,-81.58421700000002,Aiken,SC,32.0,2021,1,3,Wednesday
A-152828,2016-09-13 09:57:57,33.636292,-84.49218,Atlanta,GA,73.9,2016,9,9,Tuesday
A-1392323,2020-07-20 05:09:06,28.16946,-82.392822,Tampa,FL,72.0,2020,7,5,Monday
A-6924033,2020-10-30 20:59:00,34.240254,-117.429524,San Bernardino,CA,68.0,2020,10,20,Friday
A-507080,2017-07-22 18:45:28,40.298035,-80.168198,Canonsburg,PA,73.4,2017,7,18,Saturday
A-2080840,2019-05-31 18:28:57,35.232288,-80.826973,Charlotte,NC,80.0,2019,5,18,Friday
A-5721344,2021-08-30 19:33:51,38.93311142902883,-77.20932841264147,McLean,VA,79.0,2021,8,19,Monday
A-6424829,2021-01-18 15:45:18,45.794759,-118.351582,Weston,OR,35.0,2021,1,15,Monday
A-4079464,2022-05-31 14:48:53,25.734217,-80.335882,Miami,FL,81.0,2022,5,14,Tuesday
A-2484878,2018-11-28 12:52:27,35.65015,-78.469398,Clayton,NC,41.0,2018,11,12,Wednesday
A-5746099,2021-12-08 11:06:00,35.534291,-82.602488,Asheville,NC,44.0,2021,12,11,Wednesday
A-6407244,2021-01-19 01:14:00,33.499191,-112.944506,Tonopah,AZ,,2021,1,1,Tuesday
A-2760088,2018-06-13 09:18:36,34.700974,-120.471176,Lompoc,CA,60.1,2018,6,9,Wednesday
A-3202850,2017-11-23 05:27:31,26.350828000000003,-80.117874,Boca Raton,FL,75.2,2017,11,5,Thursday
A-559472,2022-07-21 04:00:54,40.694229,-75.21283000000003,Easton,PA,77.0,2022,7,4,Thursday
A-2166082,2019-04-13 15:07:39,34.031586,-81.105988,Columbia,SC,78.0,2019,4,15,Saturday
A-7356090,2019-10-25 15:55:00,33.875640000000004,-118.192981,Long Beach,CA,96.0,2019,10,15,Friday
A-1097975,2021-04-01 21:30:09,37.846882,-122.244667,Oakland,CA,61.0,2021,4,21,Thursday
A-7140613,2020-03-27 08:18:52,33.98463,-83.95288000000002,Lawrenceville,GA,54.0,2020,3,8,Friday
A-3289766,2017-09-06 13:40:57,42.379845,-88.062759,Round Lake Beach,IL,64.0,2017,9,13,Wednesday
A-827063,2021-11-09 17:29:02,37.524521,-121.992058,Newark,CA,59.0,2021,11,17,Tuesday
A-6979904,2020-05-25 14:50:25,39.64085,-105.13583,Denver,CO,59.0,2020,5,14,Monday
A-6843265,2020-11-09 14:34:00,43.619526,-116.352582,Meridian,ID,37.0,2020,11,14,Monday
A-343118,2017-02-13 21:21:14,34.067703,-117.593521,Ontario,CA,61.0,2017,2,21,Monday
A-1032907,2021-05-24 08:18:08,25.77779,-80.32178499999998,Miami,FL,77.0,2021,5,8,Monday
A-4455389,2022-07-02 22:44:00,39.01325583,-77.03957677,Silver Spring,MD,,2022,7,22,Saturday
A-1509207,2020-06-17 10:33:54,30.35047,-97.49926,Manor,TX,82.0,2020,6,10,Wednesday
A-2302683,2019-02-22 16:29:28,33.4645,-112.289886,Avondale,AZ,46.4,2019,2,16,Friday
A-2409029,2018-12-20 16:21:17,36.454601,-119.491814,Kingsburg,CA,57.0,2018,12,16,Thursday
A-1851978,2019-11-29 15:25:43,38.365341,-121.96405,Vacaville,CA,53.0,2019,11,15,Friday
A-982524,2021-07-01 06:04:49,39.969471,-83.021362,Columbus,OH,69.0,2021,7,6,Thursday
A-1020518,2021-06-02 08:42:47,35.154289,-80.97006999999998,Charlotte,NC,71.0,2021,6,8,Wednesday
A-2189661,2019-04-26 15:41:20,41.569679,-87.40377,Gary,IN,66.0,2019,4,15,Friday
A-3899799,2022-12-17 08:36:30,38.626398,-77.29357399999998,Woodbridge,VA,39.0,2022,12,8,Saturday
A-7752868,2019-07-01 13:36:23,39.05182,-84.62276,Erlanger,KY,87.0,2019,7,13,Monday
A-2683429,2018-07-02 13:31:18,34.172119,-118.467529,Van Nuys,CA,84.0,2018,7,13,Monday
A-6536634,2021-01-27 16:17:40,39.252616,-94.658449,Kansas City,MO,27.0,2021,1,16,Wednesday
A-2004081,2019-08-04 19:48:29,38.015041,-122.269371,Hercules,CA,78.0,2019,8,19,Sunday
A-1267927,2020-11-13 05:40:38,39.972256,-104.751244,Brighton,CO,33.0,2020,11,5,Friday
A-829385,2021-11-08 08:15:06,40.275242,-111.725441,Orem,UT,37.0,2021,11,8,Monday
A-7493675,2018-10-31 17:09:33,39.36173,-75.81698,Galena,MD,64.4,2018,10,17,Wednesday
A-341472,2017-03-22 15:11:31,38.67844,-121.225563,Orangevale,CA,57.2,2017,3,15,Wednesday
A-1123429,2021-03-11 18:06:19,36.29977,-86.696609,Madison,TN,68.0,2021,3,18,Thursday
A-4339121,2021-12-30 07:48:09,42.902732,-85.64491899999999,Grand Rapids,MI,27.0,2021,12,7,Thursday
A-2587854,2018-09-17 08:08:35,42.790497,-74.015869,Schenectady,NY,66.2,2018,9,8,Monday
A-2254438,2019-03-02 09:39:53,37.145844,-121.985268,Los Gatos,CA,55.9,2019,3,9,Saturday
A-6482495,2021-02-03 06:20:00,40.015954,-75.17614499999998,Philadelphia,PA,29.0,2021,2,6,Wednesday
A-4052590,2023-02-22 04:56:00,41.828183,-72.665859,Windsor,CT,29.0,2023,2,4,Wednesday
A-6125764,2021-06-30 13:04:17,35.04408,-85.160208,Chattanooga,TN,86.0,2021,6,13,Wednesday
A-1431316,2020-08-20 22:09:59,33.768978000000004,-84.390587,Atlanta,GA,69.0,2020,8,22,Thursday
A-5699106,2021-10-24 21:49:46,41.53599143008453,-74.07601475680316,Newburgh,NY,52.0,2021,10,21,Sunday
A-1400656,2020-07-27 16:40:47,35.81652800000001,-78.60067,Raleigh,NC,96.0,2020,7,16,Monday
A-3946011,2022-08-14 20:01:27,29.759603,-95.35267,Houston,TX,86.0,2022,8,20,Sunday
A-4179421,2022-09-26 14:43:00,32.989615,-117.196564,Rancho Santa Fe,CA,76.0,2022,9,14,Monday
A-3573494,2017-02-22 16:52:47,32.31231,-90.16173,Jackson,MS,71.1,2017,2,16,Wednesday
A-1273007,2020-11-10 10:50:48,27.444193,-82.468956,Bradenton,FL,87.0,2020,11,10,Tuesday
A-3527018,2016-12-16 07:02:06,34.19239,-118.40236000000002,North Hollywood,CA,57.0,2016,12,7,Friday
A-5061381,2023-01-30 05:52:23,37.35736,-76.736418,Williamsburg,VA,,2023,1,5,Monday
A-4710686,2022-08-14 18:54:00,37.09636,-122.27813799999998,Davenport,CA,64.0,2022,8,18,Sunday
A-2524665,2018-10-17 08:09:19,29.440426,-98.485161,San Antonio,TX,51.1,2018,10,8,Wednesday
A-768160,2021-12-22 08:30:06,37.741749,-121.57399,Tracy,CA,42.0,2021,12,8,Wednesday
A-154238,2016-10-04 17:13:48,33.47871,-81.83968399999998,Beech Island,SC,82.9,2016,10,17,Tuesday
A-7318900,2019-12-17 20:56:00,34.114863,-117.200301,Highland,CA,45.0,2019,12,20,Tuesday
A-5990430,2021-12-20 14:47:38,33.449294,-86.74013599999998,Birmingham,AL,49.0,2021,12,14,Monday
A-25266,2016-10-18 19:50:18,36.612774,-121.567062,Salinas,CA,61.0,2016,10,19,Tuesday
A-3172643,2017-11-07 08:22:47,39.536495,-119.795654,Reno,NV,30.9,2017,11,8,Tuesday
A-4147558,2022-08-16 17:08:27,32.834104,-80.025904,Charleston,SC,85.0,2022,8,17,Tuesday
A-5043611,2022-04-13 07:42:41,42.868427037988326,-78.83161425552925,Buffalo,NY,57.0,2022,4,7,Wednesday
A-1798556,2019-11-05 18:01:40,35.222214,-80.92514,Charlotte,NC,64.0,2019,11,18,Tuesday
A-433744,2017-04-26 19:57:50,32.662147999999995,-96.895912,Duncanville,TX,57.9,2017,4,19,Wednesday
A-2312487,2019-01-02 15:28:20,40.602749,-74.06465899999998,Staten Island,NY,37.9,2019,1,15,Wednesday
A-2812634,2018-05-09 15:38:37,33.45219,-80.504059,Santee,SC,77.0,2018,5,15,Wednesday
A-5300134,2022-02-26 14:20:30,44.897701,-93.275314,Minneapolis,MN,34.0,2022,2,14,Saturday
A-3352114,2017-08-02 17:47:38,41.993042,-88.188835,Bartlett,IL,82.0,2017,8,17,Wednesday
A-6536916,2021-01-22 16:59:00,40.596488,-78.33572099999998,Bellwood,PA,33.0,2021,1,16,Friday
A-6227504,2021-11-06 09:20:12,45.6792104242054,-108.72994065232882,Laurel,MT,48.0,2021,11,9,Saturday
A-986587,2021-06-29 08:40:16,38.550739,-121.427788,Sacramento,CA,69.0,2021,6,8,Tuesday
A-172471,2016-11-29 06:04:57,41.907291,-87.67261500000002,Chicago,IL,45.0,2016,11,6,Tuesday
A-4802877,2022-08-08 07:35:00,33.8348,-117.939369,Anaheim,CA,72.0,2022,8,7,Monday
A-347751,2017-03-07 19:52:11,34.030178,-117.693848,Chino,CA,61.0,2017,3,19,Tuesday
A-5409228,2022-09-12 20:31:30,35.783799,-78.697185,Raleigh,NC,74.0,2022,9,20,Monday
A-1961964,2019-07-11 05:22:05,27.38166,-82.513924,Sarasota,FL,78.0,2019,7,5,Thursday
A-2734186,2018-05-31 18:03:41,32.840076,-80.020325,North Charleston,SC,80.1,2018,5,18,Thursday
A-4585072,2022-11-01 16:06:30,25.637379,-80.385508,Miami,FL,87.0,2022,11,16,Tuesday
A-147579,2016-12-19 06:57:00,33.781532,-84.390869,Atlanta,GA,32.0,2016,12,6,Monday
A-6252529,2021-11-12 18:09:26,34.72743,-82.29573,Simpsonville,SC,57.0,2021,11,18,Friday
A-2463410,2018-11-16 06:01:14,37.796608,-122.270355,Oakland,CA,41.0,2018,11,6,Friday
A-6595720,2020-11-04 23:13:00,28.339556,-82.615673,Hudson,FL,64.0,2020,11,23,Wednesday
A-6226240,2021-04-16 08:39:00,33.698683976966386,-111.9687187666322,Phoenix,AZ,66.0,2021,4,8,Friday
A-6116533,2021-07-21 16:34:04,48.241947,-122.244409,Stanwood,WA,69.0,2021,7,16,Wednesday
A-7344279,2019-10-17 17:34:00,44.06427,-123.10045,Eugene,OR,55.0,2019,10,17,Thursday
A-2387095,2018-12-10 22:41:45,42.228107,-83.385948,Romulus,MI,26.6,2018,12,22,Monday
A-1107103,2021-03-25 08:11:35,34.121204,-117.8993,Azusa,CA,56.0,2021,3,8,Thursday
A-6936485,2020-10-31 13:19:00,25.9423,-80.30935600000002,Hialeah,FL,81.0,2020,10,13,Saturday
A-6735011,2020-10-06 21:10:30,37.34000800000001,-119.674361,Oakhurst,CA,71.0,2020,10,21,Tuesday
A-730523,2022-01-28 18:55:08,41.166924,-73.205139,Bridgeport,CT,30.0,2022,1,18,Friday
A-2211097,2019-03-09 02:39:29,34.03511,-118.149963,Los Angeles,CA,51.1,2019,3,2,Saturday
A-887968,2021-09-22 08:51:03,34.142349,-79.92067,Timmonsville,SC,79.0,2021,9,8,Wednesday
A-2574298,2018-09-10 07:34:08,42.197433,-88.057953,Lake Zurich,IL,62.1,2018,9,7,Monday
A-3686118,2023-03-18 18:14:00,38.868043,-121.377082,Lincoln,CA,63.0,2023,3,18,Saturday
A-5999157,2021-05-15 01:11:00,28.498128,-81.396951,Orlando,FL,70.0,2021,5,1,Saturday
A-1035988,2021-05-21 09:08:40,30.42598,-91.064507,Baton Rouge,LA,72.0,2021,5,9,Friday
A-338699,2017-03-01 21:41:01,38.587418,-121.447144,Sacramento,CA,43.0,2017,3,21,Wednesday
A-1618210,2020-01-29 06:46:49,33.383540999999994,-83.903313,Jackson,GA,41.0,2020,1,6,Wednesday
A-3812645,2022-02-18 13:13:00,33.466657,-111.943542,Phoenix,AZ,64.0,2022,2,13,Friday
A-670232,2022-03-21 08:02:16,40.816849,-73.293762,Commack,NY,45.0,2022,3,8,Monday
A-5949342,2021-07-18 15:14:02,38.818153,-76.909975,Suitland,MD,81.0,2021,7,15,Sunday
A-6869345,2020-11-07 22:01:59,26.355945,-80.11904799999998,Boca Raton,FL,79.0,2020,11,22,Saturday
A-6811043,2020-09-11 09:07:00,34.541132,-112.195253,Dewey,AZ,52.0,2020,9,9,Friday
A-6424278,2021-02-22 09:00:33,35.924404,-78.56414000000002,Raleigh,NC,36.0,2021,2,9,Monday
A-2324560,2019-01-08 06:18:40,29.440998,-98.668541,San Antonio,TX,59.0,2019,1,6,Tuesday
A-6566595,2021-02-04 20:20:54,42.87401,-78.860049,Buffalo,NY,31.0,2021,2,20,Thursday
A-5862554,2021-11-02 09:05:30,28.423153000000006,-81.404779,Orlando,FL,69.0,2021,11,9,Tuesday
A-2536213,2018-10-22 19:18:10,33.817513,-118.189201,Long Beach,CA,66.9,2018,10,19,Monday
A-1551174,2020-04-10 07:06:45,42.403091,-83.095398,Highland Park,MI,34.0,2020,4,7,Friday
A-7151640,2020-04-02 19:20:51,39.26426,-104.89491,Castle Rock,CO,19.0,2020,4,19,Thursday
A-1596686,2020-01-16 07:05:33,32.534512,-93.768013,Shreveport,LA,59.0,2020,1,7,Thursday
